id,filename,split,y,a
4250,4250,2,0,6
4251,4251,2,0,6
4252,4252,2,0,6
4253,4253,2,1,6
4254,4254,2,1,6
4255,4255,2,1,6
4256,4256,2,1,6
4257,4257,2,1,6
4258,4258,2,0,6
4259,4259,2,0,6
4260,4260,2,0,6
4261,4261,2,0,6
4262,4262,2,0,6
4263,4263,2,0,6
4264,4264,2,0,6
4265,4265,2,1,6
4266,4266,2,1,6
4267,4267,2,0,6
4268,4268,2,0,6
4269,4269,2,1,6
4270,4270,2,1,6
4271,4271,2,1,6
4272,4272,2,1,6
4273,4273,2,1,6
4274,4274,2,0,6
4275,4275,2,0,6
4276,4276,2,0,6
4277,4277,2,0,6
4278,4278,2,0,6
4279,4279,2,0,6
4280,4280,2,0,6
4281,4281,2,0,6
4282,4282,2,0,6
4283,4283,2,0,6
4284,4284,2,0,6
4285,4285,2,0,6
4286,4286,2,0,6
4287,4287,2,1,6
4288,4288,2,1,6
4289,4289,2,0,6
4290,4290,2,0,6
4291,4291,2,0,6
4292,4292,2,0,6
4293,4293,2,0,6
4294,4294,2,0,6
4295,4295,2,0,6
4296,4296,2,0,6
4297,4297,2,0,6
4298,4298,2,0,6
4299,4299,2,0,6
4300,4300,2,0,6
4301,4301,2,0,6
4302,4302,2,1,6
4303,4303,2,1,6
4304,4304,2,0,6
4305,4305,2,0,6
4306,4306,2,0,6
4307,4307,2,0,6
4308,4308,2,0,6
4309,4309,2,0,6
4310,4310,2,0,6
4311,4311,2,0,6
4312,4312,2,0,6
4313,4313,2,0,6
4314,4314,2,0,6
4315,4315,2,0,6
4316,4316,2,0,6
4317,4317,2,0,6
4318,4318,2,1,7
4319,4319,2,0,7
4320,4320,2,1,7
4321,4321,2,1,7
4322,4322,2,1,7
4323,4323,2,0,7
4324,4324,2,1,7
4325,4325,2,1,7
4326,4326,2,1,7
4327,4327,2,1,7
4328,4328,2,1,7
4329,4329,2,1,7
4330,4330,2,1,7
4331,4331,2,1,7
4332,4332,2,1,7
4333,4333,2,0,7
4334,4334,2,1,7
4335,4335,2,1,7
4336,4336,2,0,7
4337,4337,2,1,7
4338,4338,2,1,7
4339,4339,2,1,7
4340,4340,2,1,7
4341,4341,2,1,7
4342,4342,2,1,7
4343,4343,2,1,7
4344,4344,2,1,7
4345,4345,2,1,7
4346,4346,2,1,7
4347,4347,2,1,7
4348,4348,2,1,7
4349,4349,2,0,7
4350,4350,2,1,7
4351,4351,2,1,7
4352,4352,2,0,7
4353,4353,2,1,7
4354,4354,2,1,7
4355,4355,2,1,7
4356,4356,2,0,7
4357,4357,2,0,7
4358,4358,2,1,7
4359,4359,2,1,7
4360,4360,2,1,7
4361,4361,2,1,7
4362,4362,2,1,7
4363,4363,2,1,7
4364,4364,2,1,7
4365,4365,2,1,7
4366,4366,2,1,7
4367,4367,2,1,7
4368,4368,2,1,7
4369,4369,2,0,7
4370,4370,2,1,7
4371,4371,2,1,7
4372,4372,2,1,7
4373,4373,2,1,7
4374,4374,2,1,7
4375,4375,2,1,7
4376,4376,2,1,7
4377,4377,2,1,7
4378,4378,2,1,7
4379,4379,2,1,7
4380,4380,2,1,7
4381,4381,2,0,7
4382,4382,2,1,7
4383,4383,2,1,7
4384,4384,2,1,7
4385,4385,2,1,7
4386,4386,2,0,7
4387,4387,2,1,7
4388,4388,2,1,7
4389,4389,2,1,7
4390,4390,2,1,7
4391,4391,2,1,7
4392,4392,2,0,7
4393,4393,2,0,7
4394,4394,2,0,7
4395,4395,2,0,7
4396,4396,2,0,7
4397,4397,2,0,7
4398,4398,2,0,7
4399,4399,2,0,7
4400,4400,2,0,7
4401,4401,2,0,7
4402,4402,2,0,7
4403,4403,2,0,7
4404,4404,2,0,7
4405,4405,2,0,7
4406,4406,2,0,7
4407,4407,2,0,7
4408,4408,2,0,7
4409,4409,2,0,7
4410,4410,2,0,7
4411,4411,2,0,7
4412,4412,2,0,7
4413,4413,2,0,7
4414,4414,2,0,7
4415,4415,2,0,7
4416,4416,2,1,7
4417,4417,2,1,7
4418,4418,2,0,7
4419,4419,2,0,7
4420,4420,2,0,7
4421,4421,2,0,7
4422,4422,2,0,7
4423,4423,2,1,7
4424,4424,2,1,7
4425,4425,2,1,7
4426,4426,2,1,7
4427,4427,2,1,7
4428,4428,2,0,7
4429,4429,2,0,7
4430,4430,2,1,7
4431,4431,2,1,7
4432,4432,2,1,7
4433,4433,2,0,7
4434,4434,2,0,7
4435,4435,2,0,7
4436,4436,2,0,7
4437,4437,2,0,7
4438,4438,2,0,7
4439,4439,2,0,7
4440,4440,2,0,7
4441,4441,2,0,7
4442,4442,2,0,7
4443,4443,2,0,7
4444,4444,2,0,7
4445,4445,2,0,7
4446,4446,2,0,7
4447,4447,2,0,7
4448,4448,2,0,7
4449,4449,2,0,7
4450,4450,2,0,7
4451,4451,2,0,7
4452,4452,2,0,7
4453,4453,2,0,7
4454,4454,2,0,7
4455,4455,2,0,7
4456,4456,2,1,7
4457,4457,2,0,7
4458,4458,2,0,7
4459,4459,2,0,7
4460,4460,2,0,7
4461,4461,2,0,7
4462,4462,2,0,7
4463,4463,2,1,7
4464,4464,2,1,7
4465,4465,2,1,7
4466,4466,2,1,7
4467,4467,2,1,7
4468,4468,2,0,7
4469,4469,2,0,7
4470,4470,2,0,7
4471,4471,2,0,7
4472,4472,2,0,7
4473,4473,2,0,7
4474,4474,2,0,7
4475,4475,2,0,7
4476,4476,2,0,7
4477,4477,2,0,7
4478,4478,2,0,7
4479,4479,2,0,7
4480,4480,2,0,7
4481,4481,2,0,7
4482,4482,2,0,7
4483,4483,2,1,7
4484,4484,2,1,7
4485,4485,2,1,7
4486,4486,2,1,7
4487,4487,2,1,7
4488,4488,2,0,7
4489,4489,2,0,7
4490,4490,2,0,7
4491,4491,2,0,7
4492,4492,2,0,7
4493,4493,2,0,7
4494,4494,2,1,7
4495,4495,2,1,7
4496,4496,2,1,7
4497,4497,2,0,7
4498,4498,2,0,7
4499,4499,2,0,7
4500,4500,2,0,7
4501,4501,2,0,7
4502,4502,2,0,7
4503,4503,2,0,7
4504,4504,2,0,7
4505,4505,2,0,7
4506,4506,2,0,7
4507,4507,2,0,7
4508,4508,2,0,7
4509,4509,2,0,7
4510,4510,2,0,7
4511,4511,2,1,7
4512,4512,2,1,7
4513,4513,2,1,7
4514,4514,2,1,7
4515,4515,2,1,7
4516,4516,2,1,7
4517,4517,2,1,7
4518,4518,2,1,7
4519,4519,2,0,7
4520,4520,2,0,7
4521,4521,2,0,7
4522,4522,2,0,7
4523,4523,2,1,7
4524,4524,2,1,7
4525,4525,2,1,7
4526,4526,2,1,7
4527,4527,2,1,7
4528,4528,2,1,7
4529,4529,2,0,7
4530,4530,2,0,7
4531,4531,2,0,7
4532,4532,2,0,7
4533,4533,2,0,7
4534,4534,2,0,7
4535,4535,2,0,7
4536,4536,2,0,7
4537,4537,2,0,7
4538,4538,2,0,7
4539,4539,2,0,7
4540,4540,2,0,7
4541,4541,2,0,7
4542,4542,2,0,7
4543,4543,2,1,7
4544,4544,2,1,7
4545,4545,2,1,7
4546,4546,2,1,7
4547,4547,2,1,7
4548,4548,2,0,7
4549,4549,2,0,7
4550,4550,2,0,7
4551,4551,2,0,7
4552,4552,2,0,7
4553,4553,2,0,7
4554,4554,2,0,7
4555,4555,2,1,7
4556,4556,2,1,7
4557,4557,2,1,7
4558,4558,2,0,7
4559,4559,2,0,7
4560,4560,2,0,7
4561,4561,2,0,7
4562,4562,2,0,7
4563,4563,2,0,7
4564,4564,2,0,7
4565,4565,2,0,7
4566,4566,2,0,7
4567,4567,2,0,7
4568,4568,2,0,7
4569,4569,2,0,7
4570,4570,2,0,7
4571,4571,2,0,7
4572,4572,2,1,7
4573,4573,2,1,7
4574,4574,2,1,7
4575,4575,2,0,7
4576,4576,2,0,7
4577,4577,2,0,7
4578,4578,2,1,7
4579,4579,2,1,7
4580,4580,2,0,7
4581,4581,2,0,7
4582,4582,2,0,7
4583,4583,2,0,7
4584,4584,2,0,7
4585,4585,2,0,7
4586,4586,2,0,7
4587,4587,2,1,7
4588,4588,2,0,7
4589,4589,2,0,7
4590,4590,2,0,7
4591,4591,2,0,7
4592,4592,2,0,7
4593,4593,2,0,7
4594,4594,2,0,7
4595,4595,2,0,7
4596,4596,2,0,7
4597,4597,2,0,7
4598,4598,2,1,7
4599,4599,2,0,7
4600,4600,2,0,7
4601,4601,2,0,7
4602,4602,2,0,7
4603,4603,2,0,7
4604,4604,2,0,7
4605,4605,2,0,7
4606,4606,2,0,7
4607,4607,2,0,7
4608,4608,2,0,7
4609,4609,2,0,7
4610,4610,2,0,7
4611,4611,2,0,7
4612,4612,2,0,7
4613,4613,2,0,7
4614,4614,2,0,7
4615,4615,2,0,7
4616,4616,2,0,7
4617,4617,2,0,7
4618,4618,2,0,7
4619,4619,2,0,7
4620,4620,2,1,7
4621,4621,2,1,7
4622,4622,2,1,7
4623,4623,2,1,7
4624,4624,2,0,7
4625,4625,2,0,7
4626,4626,2,0,7
4627,4627,2,0,7
4628,4628,2,0,7
4629,4629,2,0,7
4630,4630,2,1,7
4631,4631,2,1,7
4632,4632,2,1,7
4633,4633,2,1,7
4634,4634,2,1,7
4635,4635,2,1,7
4636,4636,2,0,7
4637,4637,2,0,7
4638,4638,2,0,7
4639,4639,2,0,7
4640,4640,2,0,7
4641,4641,2,0,7
4642,4642,2,0,7
4643,4643,2,0,7
4644,4644,2,1,7
4645,4645,2,1,7
4646,4646,2,0,7
4647,4647,2,0,7
4648,4648,2,0,7
4649,4649,2,0,7
4650,4650,2,0,7
4651,4651,2,0,7
4652,4652,2,0,7
4653,4653,2,0,7
4654,4654,2,0,7
4655,4655,2,0,7
4656,4656,2,0,7
4657,4657,2,0,7
4658,4658,2,0,7
4659,4659,2,0,7
4660,4660,2,0,7
4661,4661,2,0,7
4662,4662,2,0,7
4663,4663,2,0,7
4664,4664,2,0,7
4665,4665,2,0,7
4666,4666,2,0,7
4667,4667,2,0,7
4668,4668,2,0,7
4669,4669,2,0,7
4670,4670,2,0,7
4671,4671,2,0,7
4672,4672,2,1,7
4673,4673,2,1,7
4674,4674,2,1,7
4675,4675,2,1,7
4676,4676,2,1,7
4677,4677,2,1,7
4678,4678,2,1,7
4679,4679,2,1,7
4680,4680,2,1,7
4681,4681,2,0,7
4682,4682,2,0,7
4683,4683,2,0,7
4684,4684,2,1,7
4685,4685,2,1,7
4686,4686,2,1,7
4687,4687,2,1,7
4688,4688,2,0,7
4689,4689,2,0,7
4690,4690,2,0,7
4691,4691,2,0,7
4692,4692,2,0,7
4693,4693,2,0,7
4694,4694,2,0,7
4695,4695,2,0,7
4696,4696,2,0,7
4697,4697,2,0,7
4698,4698,2,0,7
4699,4699,2,0,7
4700,4700,2,0,7
4701,4701,2,1,7
4702,4702,2,1,7
4703,4703,2,0,7
4704,4704,2,0,7
4705,4705,2,0,7
4706,4706,2,0,7
4707,4707,2,1,7
4708,4708,2,1,7
4709,4709,2,1,7
4710,4710,2,0,7
4711,4711,2,0,7
4712,4712,2,0,7
4713,4713,2,0,7
4714,4714,2,0,7
4715,4715,2,0,7
4716,4716,2,0,7
4717,4717,2,1,7
4718,4718,2,1,7
4719,4719,2,1,7
4720,4720,2,1,7
4721,4721,2,0,7
4722,4722,2,0,7
4723,4723,2,0,7
4724,4724,2,0,7
4725,4725,2,0,7
4726,4726,2,0,7
4727,4727,2,0,7
4728,4728,2,0,7
4729,4729,2,0,7
4730,4730,2,0,7
4731,4731,2,0,7
4732,4732,2,0,7
4733,4733,2,0,7
4734,4734,2,0,7
4735,4735,2,0,7
4736,4736,2,0,7
4737,4737,2,0,7
4738,4738,2,0,7
4739,4739,2,0,7
4740,4740,2,0,7
4741,4741,2,0,7
4742,4742,2,0,7
4743,4743,2,0,7
4744,4744,2,0,7
4745,4745,2,0,7
4746,4746,2,0,7
4747,4747,2,0,7
4748,4748,2,0,7
4749,4749,2,0,7
4750,4750,2,0,7
4751,4751,2,0,7
4752,4752,2,0,7
4753,4753,2,0,7
4754,4754,2,0,7
4755,4755,2,0,7
4756,4756,2,0,7
4757,4757,2,0,7
4758,4758,2,0,7
4759,4759,2,0,7
4760,4760,2,0,7
4761,4761,2,0,7
4762,4762,2,0,7
4763,4763,2,0,7
4764,4764,2,0,7
4765,4765,2,0,7
4766,4766,2,1,7
4767,4767,2,1,7
4768,4768,2,1,7
4769,4769,2,1,7
4770,4770,2,1,7
4771,4771,2,1,7
4772,4772,2,0,7
4773,4773,2,0,7
4774,4774,2,0,7
4775,4775,2,0,7
4776,4776,2,0,7
4777,4777,2,0,7
4778,4778,2,0,7
4779,4779,2,1,7
4780,4780,2,1,7
4781,4781,2,1,7
4782,4782,2,1,7
4783,4783,2,0,7
4784,4784,2,0,7
4785,4785,2,0,7
4786,4786,2,0,7
4787,4787,2,0,7
4788,4788,2,0,7
4789,4789,2,1,7
4790,4790,2,1,7
4791,4791,2,1,7
4792,4792,2,1,7
4793,4793,2,0,7
4794,4794,2,0,7
4795,4795,2,0,7
4796,4796,2,0,7
4797,4797,2,0,7
4798,4798,2,0,7
4799,4799,2,0,7
4800,4800,2,0,7
4801,4801,2,0,7
4802,4802,2,0,7
4803,4803,2,0,7
4804,4804,2,0,7
4805,4805,2,0,7
4806,4806,2,0,7
4807,4807,2,0,7
4808,4808,2,0,7
4809,4809,2,0,7
4810,4810,2,0,7
4811,4811,2,0,7
4812,4812,2,0,7
4813,4813,2,1,7
4814,4814,2,1,7
4815,4815,2,1,7
4816,4816,2,0,7
4817,4817,2,0,7
4818,4818,2,0,7
4819,4819,2,0,7
4820,4820,2,0,7
4821,4821,2,0,7
4822,4822,2,0,7
4823,4823,2,0,7
4824,4824,2,0,7
4825,4825,2,0,7
4826,4826,2,0,7
4827,4827,2,0,7
4828,4828,2,0,7
4829,4829,2,0,7
4830,4830,2,0,7
4831,4831,2,0,7
4832,4832,2,0,7
4833,4833,2,0,7
4834,4834,2,0,7
4835,4835,2,0,7
4836,4836,2,1,7
4837,4837,2,0,7
4838,4838,2,0,7
4839,4839,2,0,7
4840,4840,2,0,7
4841,4841,2,0,7
4842,4842,2,0,7
4843,4843,2,0,7
4844,4844,2,0,7
4845,4845,2,0,7
4846,4846,2,0,7
4847,4847,2,0,7
4848,4848,2,0,7
4849,4849,2,0,7
4850,4850,2,0,7
4851,4851,2,0,7
4852,4852,2,0,7
4853,4853,2,0,7
4854,4854,2,0,7
4855,4855,2,0,7
4856,4856,2,0,7
4857,4857,2,0,7
4858,4858,2,0,7
4859,4859,2,0,7
4860,4860,2,0,7
4861,4861,2,0,7
4862,4862,2,0,7
4863,4863,2,0,7
4864,4864,2,0,7
4865,4865,2,0,7
4866,4866,0,1,0
4867,4867,0,0,0
4868,4868,0,1,0
4869,4869,0,0,0
4870,4870,0,1,0
4871,4871,0,0,0
4872,4872,0,0,0
4873,4873,0,1,0
4874,4874,0,1,0
4875,4875,0,1,0
4876,4876,0,0,0
4877,4877,0,1,0
4878,4878,0,1,0
4879,4879,0,1,0
4880,4880,0,1,0
4881,4881,0,1,0
4882,4882,0,1,0
4883,4883,0,0,0
4884,4884,0,1,0
4885,4885,0,1,0
4886,4886,0,1,0
4887,4887,0,0,0
4888,4888,0,1,0
4889,4889,0,1,0
4890,4890,0,1,0
4891,4891,0,1,0
4892,4892,0,1,0
4893,4893,0,0,0
4894,4894,0,1,0
4895,4895,0,1,0
4896,4896,0,1,0
4897,4897,0,1,0
4898,4898,0,0,0
4899,4899,0,0,0
4900,4900,0,1,0
4901,4901,0,0,0
4902,4902,0,1,0
4903,4903,0,1,0
4904,4904,0,1,0
4905,4905,0,1,0
4906,4906,0,1,0
4907,4907,0,1,0
4908,4908,0,1,0
4909,4909,0,1,0
4910,4910,0,1,0
4911,4911,0,0,0
4912,4912,0,1,0
4913,4913,0,0,0
4914,4914,0,1,0
4915,4915,0,1,0
4916,4916,0,1,0
4917,4917,0,1,0
4918,4918,0,1,0
4919,4919,0,1,0
4920,4920,0,1,0
4921,4921,0,1,0
4922,4922,0,1,0
4923,4923,0,1,0
4924,4924,0,0,0
4925,4925,0,1,0
4926,4926,0,1,0
4927,4927,0,1,0
4928,4928,0,0,0
4929,4929,0,1,0
4930,4930,0,1,0
4931,4931,0,1,0
4932,4932,0,1,0
4933,4933,0,0,0
4934,4934,0,1,0
4935,4935,0,1,0
4936,4936,0,1,0
4937,4937,0,1,0
4938,4938,0,1,0
4939,4939,0,1,0
4940,4940,0,1,0
4941,4941,0,0,0
4942,4942,0,1,0
4943,4943,0,0,0
4944,4944,0,1,0
4945,4945,0,1,0
4946,4946,0,1,0
4947,4947,0,1,0
4948,4948,0,1,0
4949,4949,0,1,0
4950,4950,0,1,0
4951,4951,0,1,0
4952,4952,0,1,0
4953,4953,0,1,0
4954,4954,0,0,0
4955,4955,0,1,0
4956,4956,0,0,0
4957,4957,0,1,0
4958,4958,0,1,0
4959,4959,0,0,0
4960,4960,0,1,0
4961,4961,0,1,0
4962,4962,0,1,0
4963,4963,0,0,0
4964,4964,0,1,0
4965,4965,0,1,0
4966,4966,0,0,0
4967,4967,0,1,0
4968,4968,0,1,0
4969,4969,0,0,0
4970,4970,0,1,0
4971,4971,0,1,0
4972,4972,0,1,0
4973,4973,0,1,0
4974,4974,0,1,0
4975,4975,0,1,0
4976,4976,0,1,0
4977,4977,0,1,0
4978,4978,0,1,0
4979,4979,0,1,0
4980,4980,0,1,0
4981,4981,0,0,0
4982,4982,0,1,0
4983,4983,0,1,0
4984,4984,0,1,0
4985,4985,0,1,0
4986,4986,0,0,0
4987,4987,0,1,0
4988,4988,0,1,0
4989,4989,0,1,0
4990,4990,0,1,0
4991,4991,0,1,0
4992,4992,0,1,0
4993,4993,0,0,0
4994,4994,0,1,0
4995,4995,0,1,0
4996,4996,0,0,0
4997,4997,0,1,0
4998,4998,0,0,0
4999,4999,0,1,0
5000,5000,0,1,0
5001,5001,0,1,0
5002,5002,0,1,0
5003,5003,0,0,0
5004,5004,0,0,0
5005,5005,0,0,0
5006,5006,0,0,0
5007,5007,0,1,0
5008,5008,0,1,0
5009,5009,0,0,0
5010,5010,0,1,0
5011,5011,0,1,0
5012,5012,0,1,0
5013,5013,0,0,0
5014,5014,0,1,0
5015,5015,0,1,0
5016,5016,0,0,0
5017,5017,0,0,0
5018,5018,0,0,0
5019,5019,0,0,0
5020,5020,0,0,0
5021,5021,0,0,0
5022,5022,0,0,0
5023,5023,0,0,0
5024,5024,0,0,0
5025,5025,0,0,0
5026,5026,0,0,0
5027,5027,0,0,0
5028,5028,0,0,0
5029,5029,0,0,0
5030,5030,0,0,0
5031,5031,0,0,0
5032,5032,0,0,0
5033,5033,0,0,0
5034,5034,0,0,0
5035,5035,0,0,0
5036,5036,0,0,0
5037,5037,0,0,0
5038,5038,0,0,0
5039,5039,0,0,0
5040,5040,0,0,0
5041,5041,0,0,0
5042,5042,0,0,0
5043,5043,0,0,0
5044,5044,0,0,0
5045,5045,0,0,0
5046,5046,0,0,0
5047,5047,0,0,0
5048,5048,0,0,0
5049,5049,0,0,0
5050,5050,0,0,0
5051,5051,0,0,0
5052,5052,0,0,0
5053,5053,0,0,0
5054,5054,0,0,0
5055,5055,0,0,0
5056,5056,0,0,0
5057,5057,0,0,0
5058,5058,0,0,0
5059,5059,0,0,0
5060,5060,0,0,0
5061,5061,0,0,0
5062,5062,0,0,0
5063,5063,0,0,0
5064,5064,0,0,0
5065,5065,0,0,0
5066,5066,0,0,0
5067,5067,0,0,0
5068,5068,0,0,0
5069,5069,0,0,0
5070,5070,0,0,0
5071,5071,0,0,0
5072,5072,0,0,0
5073,5073,0,0,0
5074,5074,0,0,0
5075,5075,0,0,0
5076,5076,0,0,0
5077,5077,0,0,0
5078,5078,0,0,0
5079,5079,0,0,0
5080,5080,0,0,0
5081,5081,0,0,0
5082,5082,0,0,0
5083,5083,0,0,0
5084,5084,0,0,0
5085,5085,0,0,0
5086,5086,0,0,0
5087,5087,0,0,0
5088,5088,0,0,0
5089,5089,0,0,0
5090,5090,0,0,0
5091,5091,0,0,0
5092,5092,0,0,0
5093,5093,0,0,0
5094,5094,0,0,0
5095,5095,0,0,0
5096,5096,0,0,0
5097,5097,0,0,0
5098,5098,0,0,0
5099,5099,0,0,0
5100,5100,0,0,0
5101,5101,0,0,0
5102,5102,0,0,0
5103,5103,0,0,0
5104,5104,0,0,0
5105,5105,0,0,0
5106,5106,0,0,0
5107,5107,0,0,0
5108,5108,0,0,0
5109,5109,0,0,0
5110,5110,0,0,0
5111,5111,0,0,0
5112,5112,0,0,0
5113,5113,0,0,0
5114,5114,0,0,0
5115,5115,0,0,0
5116,5116,0,0,0
5117,5117,0,0,0
5118,5118,0,0,0
5119,5119,0,0,0
5120,5120,0,0,0
5121,5121,0,0,0
5122,5122,0,0,0
5123,5123,0,0,0
5124,5124,0,0,0
5125,5125,0,0,0
5126,5126,0,0,0
5127,5127,0,0,0
5128,5128,0,0,0
5129,5129,0,0,0
5130,5130,0,0,0
5131,5131,0,0,0
5132,5132,0,0,0
5133,5133,0,0,0
5134,5134,0,0,0
5135,5135,0,0,0
5136,5136,0,0,0
5137,5137,0,0,0
5138,5138,0,0,0
5139,5139,0,0,0
5140,5140,0,0,0
5141,5141,0,0,0
5142,5142,0,0,0
5143,5143,0,0,0
5144,5144,0,0,0
5145,5145,0,0,0
5146,5146,0,0,0
5147,5147,0,0,0
5148,5148,0,0,0
5149,5149,0,0,0
5150,5150,0,0,0
5151,5151,0,0,0
5152,5152,0,0,0
5153,5153,0,0,0
5154,5154,0,0,0
5155,5155,0,0,0
5156,5156,0,0,0
5157,5157,0,0,0
5158,5158,0,0,0
5159,5159,0,0,0
5160,5160,0,0,0
5161,5161,0,0,0
5162,5162,0,0,0
5163,5163,0,0,0
5164,5164,0,0,0
5165,5165,0,0,0
5166,5166,0,0,0
5167,5167,0,0,0
5168,5168,0,0,0
5169,5169,0,0,0
5170,5170,0,0,0
5171,5171,0,0,0
5172,5172,0,0,0
5173,5173,0,0,0
5174,5174,0,0,0
5175,5175,0,0,0
5176,5176,0,0,0
5177,5177,0,0,0
5178,5178,0,0,0
5179,5179,0,0,0
5180,5180,0,0,0
5181,5181,0,0,0
5182,5182,0,0,0
5183,5183,0,0,0
5184,5184,0,0,0
5185,5185,0,0,0
5186,5186,0,0,0
5187,5187,0,0,0
5188,5188,0,0,0
5189,5189,0,0,0
5190,5190,0,0,0
5191,5191,0,1,0
5192,5192,0,1,0
5193,5193,0,1,0
5194,5194,0,1,0
5195,5195,0,1,0
5196,5196,0,1,0
5197,5197,0,1,0
5198,5198,0,1,0
5199,5199,0,1,0
5200,5200,0,0,0
5201,5201,0,0,0
5202,5202,0,0,0
5203,5203,0,0,0
5204,5204,0,0,0
5205,5205,0,0,0
5206,5206,0,0,0
5207,5207,0,0,0
5208,5208,0,0,0
5209,5209,0,0,0
5210,5210,0,0,0
5211,5211,0,1,0
5212,5212,0,0,0
5213,5213,0,0,0
5214,5214,0,0,0
5215,5215,0,0,0
5216,5216,0,0,0
5217,5217,0,0,0
5218,5218,0,0,0
5219,5219,0,0,0
5220,5220,0,0,0
5221,5221,0,0,0
5222,5222,0,0,0
5223,5223,0,0,0
5224,5224,0,0,0
5225,5225,0,0,0
5226,5226,0,0,0
5227,5227,0,1,0
5228,5228,0,1,0
5229,5229,0,1,0
5230,5230,0,1,0
5231,5231,0,0,0
5232,5232,0,0,0
5233,5233,0,0,0
5234,5234,0,0,0
5235,5235,0,0,0
5236,5236,0,0,0
5237,5237,0,0,0
5238,5238,0,0,0
5239,5239,0,0,0
5240,5240,0,0,0
5241,5241,0,0,0
5242,5242,0,0,0
5243,5243,0,0,0
5244,5244,0,0,0
5245,5245,0,0,0
5246,5246,0,0,0
5247,5247,0,0,0
5248,5248,0,0,0
5249,5249,0,0,0
5250,5250,0,0,0
5251,5251,0,0,0
5252,5252,0,0,0
5253,5253,0,0,0
5254,5254,0,0,0
5255,5255,0,0,0
5256,5256,0,0,0
5257,5257,0,0,0
5258,5258,0,0,0
5259,5259,0,0,0
5260,5260,0,0,0
5261,5261,0,0,0
5262,5262,0,0,0
5263,5263,0,0,0
5264,5264,0,0,0
5265,5265,0,0,0
5266,5266,0,0,0
5267,5267,0,0,0
5268,5268,0,0,0
5269,5269,0,0,0
5270,5270,0,0,0
5271,5271,0,0,0
5272,5272,0,0,0
5273,5273,0,0,0
5274,5274,0,0,0
5275,5275,0,0,0
5276,5276,0,0,0
5277,5277,0,0,0
5278,5278,0,0,0
5279,5279,0,0,0
5280,5280,0,0,0
5281,5281,0,0,0
5282,5282,0,0,0
5283,5283,0,0,0
5284,5284,0,0,0
5285,5285,0,0,0
5286,5286,0,0,0
5287,5287,0,0,0
5288,5288,0,0,0
5289,5289,0,0,0
5290,5290,0,0,0
5291,5291,0,0,0
5292,5292,0,0,0
5293,5293,0,0,0
5294,5294,0,0,0
5295,5295,0,0,0
5296,5296,0,0,0
5297,5297,0,0,0
5298,5298,0,0,0
5299,5299,0,0,0
5300,5300,0,0,0
5301,5301,0,0,0
5302,5302,0,0,0
5303,5303,0,0,0
5304,5304,0,0,0
5305,5305,0,0,0
5306,5306,0,0,0
5307,5307,0,0,0
5308,5308,0,0,0
5309,5309,0,0,0
5310,5310,0,0,0
5311,5311,0,0,0
5312,5312,0,0,0
5313,5313,0,0,0
5314,5314,0,1,0
5315,5315,0,1,0
5316,5316,0,1,0
5317,5317,0,1,0
5318,5318,0,1,0
5319,5319,0,1,0
5320,5320,0,1,0
5321,5321,0,1,0
5322,5322,0,1,0
5323,5323,0,1,0
5324,5324,0,1,0
5325,5325,0,0,0
5326,5326,0,0,0
5327,5327,0,0,0
5328,5328,0,0,0
5329,5329,0,0,0
5330,5330,0,0,0
5331,5331,0,0,0
5332,5332,0,0,0
5333,5333,0,0,0
5334,5334,0,0,0
5335,5335,0,0,0
5336,5336,0,1,0
5337,5337,0,1,0
5338,5338,0,1,0
5339,5339,0,1,0
5340,5340,0,1,0
5341,5341,0,1,0
5342,5342,0,1,0
5343,5343,0,1,0
5344,5344,0,0,0
5345,5345,0,0,0
5346,5346,0,0,0
5347,5347,0,0,0
5348,5348,0,0,0
5349,5349,0,0,0
5350,5350,0,0,0
5351,5351,0,0,0
5352,5352,0,0,0
5353,5353,0,0,0
5354,5354,0,0,0
5355,5355,0,0,0
5356,5356,0,0,0
5357,5357,0,0,0
5358,5358,0,0,0
5359,5359,0,0,0
5360,5360,0,0,0
5361,5361,0,0,0
5362,5362,0,0,0
5363,5363,0,0,0
5364,5364,0,0,0
5365,5365,0,0,0
5366,5366,0,0,0
5367,5367,0,0,0
5368,5368,0,0,0
5369,5369,0,0,0
5370,5370,0,0,0
5371,5371,0,0,0
5372,5372,0,0,0
5373,5373,0,0,0
5374,5374,0,0,0
5375,5375,0,0,0
5376,5376,0,0,0
5377,5377,0,0,0
5378,5378,0,0,0
5379,5379,0,0,0
5380,5380,0,0,0
5381,5381,0,0,0
5382,5382,0,0,0
5383,5383,0,0,0
5384,5384,0,0,0
5385,5385,0,0,0
5386,5386,0,0,0
5387,5387,0,0,0
5388,5388,0,0,0
5389,5389,0,0,0
5390,5390,0,0,0
5391,5391,0,0,0
5392,5392,0,0,0
5393,5393,0,0,0
5394,5394,0,0,0
5395,5395,0,0,0
5396,5396,0,0,0
5397,5397,0,0,0
5398,5398,0,0,0
5399,5399,0,0,0
5400,5400,0,0,0
5401,5401,0,0,0
5402,5402,0,0,0
5403,5403,0,0,0
5404,5404,0,0,0
5405,5405,0,0,0
5406,5406,0,0,0
5407,5407,0,0,0
5408,5408,0,0,0
5409,5409,0,0,0
5410,5410,0,0,0
5411,5411,0,0,0
5412,5412,0,0,0
5413,5413,0,0,0
5414,5414,0,0,0
