id,filename,split,y,a
3952,3952,0,0,0
3953,3953,0,0,1
3954,3954,0,0,1
3955,3955,0,0,1
3956,3956,0,0,1
3957,3957,0,0,1
3958,3958,0,0,1
3959,3959,0,0,1
3960,3960,0,0,0
3961,3961,0,0,1
3962,3962,0,0,1
3963,3963,0,0,1
3964,3964,0,0,1
3965,3965,0,0,1
3966,3966,0,0,1
3967,3967,0,0,1
3968,3968,0,0,1
3969,3969,0,0,0
3970,3970,0,0,1
3971,3971,0,0,1
3972,3972,0,0,1
3973,3973,0,0,1
3974,3974,0,0,0
3975,3975,0,0,0
3976,3976,0,0,1
3977,3977,0,0,0
3978,3978,0,0,1
3979,3979,0,0,1
3980,3980,0,0,1
3981,3981,0,0,1
3982,3982,0,0,1
3983,3983,0,0,1
3984,3984,0,0,1
3985,3985,0,0,1
3986,3986,0,0,0
3987,3987,0,0,1
3988,3988,0,0,0
3989,3989,0,0,1
3990,3990,0,0,1
3991,3991,0,0,0
3992,3992,0,0,1
3993,3993,0,0,1
3994,3994,0,0,1
3995,3995,0,0,1
3996,3996,0,0,0
3997,3997,0,0,0
3998,3998,0,0,1
3999,3999,0,0,1
4000,4000,0,0,1
4001,4001,0,0,1
4002,4002,0,0,1
4003,4003,0,0,1
4004,4004,0,0,1
4005,4005,0,0,1
4006,4006,0,0,1
4007,4007,0,0,1
4008,4008,0,0,1
4009,4009,0,0,1
4010,4010,0,0,1
4011,4011,0,0,1
4012,4012,0,0,1
4013,4013,0,0,1
4014,4014,0,0,1
4015,4015,0,0,1
4016,4016,0,0,1
4017,4017,0,0,0
4018,4018,0,0,1
4019,4019,0,0,1
4020,4020,0,0,1
4021,4021,0,0,1
4022,4022,0,0,1
4023,4023,0,0,1
4024,4024,0,0,1
4025,4025,0,0,1
4026,4026,0,0,1
4027,4027,0,0,0
4028,4028,0,0,1
4029,4029,0,0,1
4030,4030,0,0,1
4031,4031,0,0,1
4032,4032,0,0,1
4033,4033,0,0,1
4034,4034,0,0,1
4035,4035,0,0,0
4036,4036,0,0,1
4037,4037,0,0,1
4038,4038,0,0,1
4039,4039,0,0,1
4040,4040,0,0,0
4041,4041,0,0,1
4042,4042,0,0,1
4043,4043,0,0,1
4044,4044,0,0,1
4045,4045,0,0,1
4046,4046,0,0,1
4047,4047,0,0,1
4048,4048,0,0,1
4049,4049,0,0,1
4050,4050,0,0,1
4051,4051,0,0,1
4052,4052,0,0,0
4053,4053,0,0,1
4054,4054,0,0,1
4055,4055,0,0,1
4056,4056,0,0,1
4057,4057,0,0,1
4058,4058,0,0,1
4059,4059,0,0,0
4060,4060,0,0,1
4061,4061,0,0,1
4062,4062,0,0,1
4063,4063,0,0,0
4064,4064,0,0,1
4065,4065,0,0,1
4066,4066,0,0,0
4067,4067,0,0,1
4068,4068,0,0,1
4069,4069,0,0,1
4070,4070,0,0,1
4071,4071,0,0,1
4072,4072,0,0,1
4073,4073,0,0,0
4074,4074,0,0,1
4075,4075,0,0,0
4076,4076,0,0,0
4077,4077,0,0,1
4078,4078,0,0,1
4079,4079,0,0,1
4080,4080,0,0,1
4081,4081,0,0,0
4082,4082,0,0,1
4083,4083,0,0,1
4084,4084,0,0,0
4085,4085,0,0,0
4086,4086,0,0,1
4087,4087,0,0,1
4088,4088,0,0,1
4089,4089,0,0,1
4090,4090,0,0,1
4091,4091,0,0,1
4092,4092,0,0,1
4093,4093,0,0,1
4094,4094,0,0,0
4095,4095,0,0,1
4096,4096,0,0,1
4097,4097,0,0,1
4098,4098,0,0,1
4099,4099,0,0,1
4100,4100,0,0,1
4101,4101,0,0,1
4102,4102,0,0,1
4103,4103,0,0,0
4104,4104,0,0,1
4105,4105,0,0,1
4106,4106,0,0,1
4107,4107,0,0,1
4108,4108,0,0,1
4109,4109,0,0,1
4110,4110,0,0,0
4111,4111,0,0,1
4112,4112,0,0,1
4113,4113,0,0,0
4114,4114,0,0,0
4115,4115,0,0,0
4116,4116,0,0,0
4117,4117,0,0,0
4118,4118,0,0,0
4119,4119,0,0,0
4120,4120,0,0,1
4121,4121,0,0,0
4122,4122,0,0,0
4123,4123,0,0,1
4124,4124,0,0,0
4125,4125,0,0,0
4126,4126,0,0,0
4127,4127,0,0,1
4128,4128,0,0,1
4129,4129,0,0,1
4130,4130,0,0,1
4131,4131,0,0,0
4132,4132,0,0,0
4133,4133,0,0,1
4134,4134,0,0,1
4135,4135,0,0,1
4136,4136,0,0,1
4137,4137,0,0,1
4138,4138,0,0,0
4139,4139,0,0,1
4140,4140,0,0,1
4141,4141,0,0,0
4142,4142,0,0,1
4143,4143,0,0,1
4144,4144,0,0,0
4145,4145,0,0,1
4146,4146,0,0,1
4147,4147,0,0,0
4148,4148,0,0,1
4149,4149,0,0,1
4150,4150,0,0,1
4151,4151,0,0,1
4152,4152,0,0,0
4153,4153,0,0,0
4154,4154,0,0,1
4155,4155,0,0,1
4156,4156,0,0,0
4157,4157,0,0,1
4158,4158,0,0,0
4159,4159,0,0,0
4160,4160,0,0,0
4161,4161,0,0,0
4162,4162,0,0,0
4163,4163,0,0,1
4164,4164,0,0,0
4165,4165,0,0,1
4166,4166,0,0,0
4167,4167,0,0,1
4168,4168,0,0,0
4169,4169,0,0,0
4170,4170,0,0,1
4171,4171,0,0,1
4172,4172,0,0,0
4173,4173,0,0,1
4174,4174,0,0,0
4175,4175,0,0,1
4176,4176,0,0,0
4177,4177,0,0,1
4178,4178,0,0,1
4179,4179,0,0,1
4180,4180,0,0,1
4181,4181,0,0,1
4182,4182,0,0,0
4183,4183,0,0,0
4184,4184,0,0,0
4185,4185,0,0,1
4186,4186,0,0,0
4187,4187,0,0,0
4188,4188,0,0,1
4189,4189,0,0,1
4190,4190,0,0,1
4191,4191,0,0,1
4192,4192,0,0,1
4193,4193,0,0,0
4194,4194,0,0,1
4195,4195,0,0,1
4196,4196,0,0,1
4197,4197,0,0,0
4198,4198,0,0,0
4199,4199,0,0,0
4200,4200,0,0,1
4201,4201,0,0,1
4202,4202,0,0,1
4203,4203,0,0,0
4204,4204,0,0,0
4205,4205,0,0,1
4206,4206,0,0,1
4207,4207,0,0,1
4208,4208,0,0,0
4209,4209,0,0,1
4210,4210,0,0,1
4211,4211,0,0,0
4212,4212,0,0,0
4213,4213,0,0,1
4214,4214,0,0,0
4215,4215,0,0,0
4216,4216,0,0,1
4217,4217,0,0,1
4218,4218,0,0,1
4219,4219,0,0,1
4220,4220,0,0,1
4221,4221,0,0,0
4222,4222,0,0,0
4223,4223,0,0,1
4224,4224,0,0,0
4225,4225,0,0,0
4226,4226,0,0,1
4227,4227,0,0,0
4228,4228,0,0,1
4229,4229,0,0,0
4230,4230,0,0,0
4231,4231,0,0,0
4232,4232,0,0,0
4233,4233,0,0,0
4234,4234,0,0,1
4235,4235,0,0,1
4236,4236,0,0,0
4237,4237,0,0,0
4238,4238,0,0,0
4239,4239,0,0,0
4240,4240,0,0,0
4241,4241,0,0,1
4242,4242,0,0,1
4243,4243,0,0,1
4244,4244,0,0,1
4245,4245,0,0,1
4246,4246,0,0,0
4247,4247,0,0,1
4248,4248,0,0,0
4249,4249,0,0,0
4250,4250,0,0,1
4251,4251,0,0,1
4252,4252,0,0,0
4253,4253,0,0,0
4254,4254,0,0,1
4255,4255,0,0,0
4256,4256,0,0,0
4257,4257,0,0,0
4258,4258,0,0,1
4259,4259,0,0,0
4260,4260,0,0,0
4261,4261,0,0,0
4262,4262,0,0,0
4263,4263,0,0,0
4264,4264,0,0,0
4265,4265,0,0,0
4266,4266,0,0,0
4267,4267,0,0,1
4268,4268,0,0,0
4269,4269,0,0,0
4270,4270,0,0,0
4271,4271,0,0,0
4272,4272,0,0,0
4273,4273,0,0,1
4274,4274,0,0,0
4275,4275,0,0,0
4276,4276,0,0,0
4277,4277,0,0,0
4278,4278,0,0,0
4279,4279,0,0,1
4280,4280,0,0,0
4281,4281,0,0,0
4282,4282,0,0,0
4283,4283,0,0,0
4284,4284,0,0,1
4285,4285,0,0,0
4286,4286,0,0,0
4287,4287,0,0,0
4288,4288,0,0,0
4289,4289,0,0,0
4290,4290,0,0,0
4291,4291,0,0,0
4292,4292,0,0,0
4293,4293,0,0,0
4294,4294,0,0,0
4295,4295,0,0,0
4296,4296,0,0,0
4297,4297,0,0,1
4298,4298,0,0,0
4299,4299,0,0,0
4300,4300,0,0,1
4301,4301,0,0,0
4302,4302,0,0,1
4303,4303,0,0,0
4304,4304,0,0,0
4305,4305,0,0,0
4306,4306,0,0,0
4307,4307,0,0,0
4308,4308,0,0,0
4309,4309,0,0,1
4310,4310,0,0,0
4311,4311,0,0,0
4312,4312,0,0,1
4313,4313,0,0,1
4314,4314,0,0,0
4315,4315,0,0,0
4316,4316,0,0,0
4317,4317,0,0,0
4318,4318,0,0,0
4319,4319,0,0,0
4320,4320,0,0,1
4321,4321,0,0,0
4322,4322,0,0,0
4323,4323,0,0,1
4324,4324,0,0,1
4325,4325,0,0,1
4326,4326,0,0,0
4327,4327,0,0,0
4328,4328,0,0,0
4329,4329,0,0,1
4330,4330,0,0,1
4331,4331,0,0,1
4332,4332,0,0,0
4333,4333,0,0,0
4334,4334,0,0,0
4335,4335,0,0,1
4336,4336,0,0,0
4337,4337,0,0,0
4338,4338,0,0,1
4339,4339,0,0,1
4340,4340,0,0,0
4341,4341,0,0,1
4342,4342,0,0,0
4343,4343,0,0,0
4344,4344,0,0,1
4345,4345,0,0,0
4346,4346,0,0,1
4347,4347,0,0,1
4348,4348,0,0,0
4349,4349,0,0,1
4350,4350,0,0,0
4351,4351,0,0,0
4352,4352,0,0,0
4353,4353,0,0,1
4354,4354,0,0,1
4355,4355,0,0,1
4356,4356,0,0,1
4357,4357,0,0,1
4358,4358,0,0,0
4359,4359,0,0,1
4360,4360,0,0,0
4361,4361,0,0,0
4362,4362,0,0,1
4363,4363,0,0,1
4364,4364,0,0,0
4365,4365,0,0,0
4366,4366,0,1,0
4367,4367,0,1,0
4368,4368,0,1,1
4369,4369,0,1,0
4370,4370,0,1,1
4371,4371,0,1,0
4372,4372,0,1,1
4373,4373,0,1,0
4374,4374,0,1,0
4375,4375,0,1,0
4376,4376,0,1,1
4377,4377,0,1,1
4378,4378,0,1,1
4379,4379,0,1,0
4380,4380,0,1,0
4381,4381,0,1,0
4382,4382,0,1,1
4383,4383,0,1,0
4384,4384,0,1,0
4385,4385,0,1,0
4386,4386,0,1,0
4387,4387,0,1,1
4388,4388,0,1,0
4389,4389,0,1,0
4390,4390,0,1,0
4391,4391,0,1,1
4392,4392,0,1,0
4393,4393,0,1,0
4394,4394,0,1,0
4395,4395,0,1,0
4396,4396,0,1,0
4397,4397,0,1,0
4398,4398,0,1,1
4399,4399,0,1,0
4400,4400,0,1,1
4401,4401,0,1,0
4402,4402,0,1,1
4403,4403,0,1,0
4404,4404,0,1,0
4405,4405,0,1,1
4406,4406,0,1,0
4407,4407,0,1,0
4408,4408,0,1,0
4409,4409,0,1,0
4410,4410,0,1,0
4411,4411,0,1,0
4412,4412,0,1,0
4413,4413,0,1,0
4414,4414,0,1,0
4415,4415,0,1,0
4416,4416,0,0,1
4417,4417,0,0,1
4418,4418,0,0,0
4419,4419,0,0,0
4420,4420,0,0,0
4421,4421,0,0,0
4422,4422,0,0,1
4423,4423,0,0,1
4424,4424,0,0,0
4425,4425,0,0,0
4426,4426,0,0,1
4427,4427,0,0,0
4428,4428,0,0,1
4429,4429,0,0,1
4430,4430,0,0,0
4431,4431,0,0,1
4432,4432,0,0,1
4433,4433,0,0,1
4434,4434,0,0,1
4435,4435,0,0,0
4436,4436,0,0,1
4437,4437,0,0,0
4438,4438,0,0,1
4439,4439,0,0,1
4440,4440,0,0,1
4441,4441,0,0,1
4442,4442,0,0,0
4443,4443,0,0,1
4444,4444,0,0,0
4445,4445,0,0,1
4446,4446,0,0,0
4447,4447,0,0,1
4448,4448,0,0,0
4449,4449,0,0,0
4450,4450,0,0,1
4451,4451,0,0,0
4452,4452,0,0,0
4453,4453,0,0,1
4454,4454,0,0,1
4455,4455,0,0,0
4456,4456,0,0,1
4457,4457,0,0,0
4458,4458,0,0,0
4459,4459,0,0,0
4460,4460,0,0,0
4461,4461,0,0,1
4462,4462,0,0,1
4463,4463,0,0,0
4464,4464,0,0,0
4465,4465,0,0,1
4466,4466,0,0,0
4467,4467,0,0,0
4468,4468,0,0,1
4469,4469,0,0,0
4470,4470,0,0,1
4471,4471,0,0,0
4472,4472,0,0,0
4473,4473,0,0,0
4474,4474,0,0,1
4475,4475,0,0,0
4476,4476,0,0,0
4477,4477,0,0,1
4478,4478,0,0,0
4479,4479,0,0,1
4480,4480,0,0,0
4481,4481,0,0,0
4482,4482,0,0,0
4483,4483,0,0,0
4484,4484,0,0,1
4485,4485,0,0,1
4486,4486,0,0,1
4487,4487,0,0,0
4488,4488,0,0,0
4489,4489,0,0,0
4490,4490,0,0,1
4491,4491,0,0,0
4492,4492,0,0,0
4493,4493,0,0,0
4494,4494,0,1,0
4495,4495,0,1,1
4496,4496,0,1,1
4497,4497,0,1,0
4498,4498,0,1,1
4499,4499,0,1,0
4500,4500,0,1,1
4501,4501,0,1,0
4502,4502,0,1,1
4503,4503,0,1,1
4504,4504,0,1,0
4505,4505,0,1,0
4506,4506,0,1,0
4507,4507,0,1,1
4508,4508,0,1,1
4509,4509,0,1,1
4510,4510,0,1,1
4511,4511,0,1,1
4512,4512,0,1,1
4513,4513,0,1,0
4514,4514,0,1,0
4515,4515,0,1,0
4516,4516,0,1,0
4517,4517,0,1,0
4518,4518,0,1,1
4519,4519,0,1,1
4520,4520,0,1,0
4521,4521,0,1,0
4522,4522,0,1,0
4523,4523,0,1,1
4524,4524,0,1,1
4525,4525,0,1,0
4526,4526,0,1,0
4527,4527,0,1,0
4528,4528,0,1,0
4529,4529,0,0,1
4530,4530,0,0,1
4531,4531,0,0,0
4532,4532,0,0,1
4533,4533,0,0,1
4534,4534,0,0,1
4535,4535,0,0,0
4536,4536,0,0,1
4537,4537,0,0,0
4538,4538,0,0,1
4539,4539,0,0,1
4540,4540,0,0,1
4541,4541,0,0,1
4542,4542,0,0,0
4543,4543,0,0,1
4544,4544,0,0,1
4545,4545,0,0,1
4546,4546,0,0,0
4547,4547,0,0,1
4548,4548,0,0,0
4549,4549,0,0,1
4550,4550,0,0,0
4551,4551,0,0,1
4552,4552,0,0,1
4553,4553,0,0,1
4554,4554,0,0,1
4555,4555,0,0,1
4556,4556,0,0,0
4557,4557,0,0,1
4558,4558,0,0,1
4559,4559,0,0,0
4560,4560,0,0,1
4561,4561,0,0,0
4562,4562,0,0,0
4563,4563,0,0,1
4564,4564,0,0,1
4565,4565,0,0,1
4566,4566,0,0,0
4567,4567,0,0,1
4568,4568,0,0,1
4569,4569,0,0,1
4570,4570,0,0,0
4571,4571,0,0,1
4572,4572,0,0,0
4573,4573,0,0,1
4574,4574,0,0,0
4575,4575,0,0,1
4576,4576,0,0,0
4577,4577,0,0,1
4578,4578,0,0,1
4579,4579,0,0,1
4580,4580,0,0,1
4581,4581,0,0,1
4582,4582,0,0,0
4583,4583,0,0,0
4584,4584,0,0,1
4585,4585,0,0,1
4586,4586,0,0,0
4587,4587,0,0,0
4588,4588,0,0,0
4589,4589,0,0,0
4590,4590,0,0,1
4591,4591,0,0,0
4592,4592,0,0,1
4593,4593,0,0,1
4594,4594,0,0,1
4595,4595,0,0,0
4596,4596,0,0,1
4597,4597,0,0,1
4598,4598,0,0,1
4599,4599,0,0,0
4600,4600,0,0,1
4601,4601,0,0,1
4602,4602,0,0,1
4603,4603,0,0,1
4604,4604,0,0,1
4605,4605,0,0,1
4606,4606,0,0,0
4607,4607,0,0,1
4608,4608,0,0,0
4609,4609,0,0,0
4610,4610,0,0,0
4611,4611,0,0,0
4612,4612,0,0,1
4613,4613,0,0,1
4614,4614,0,0,1
4615,4615,0,0,1
4616,4616,0,0,1
4617,4617,0,0,1
4618,4618,0,0,1
4619,4619,0,0,1
4620,4620,0,0,1
4621,4621,0,0,1
4622,4622,0,0,1
4623,4623,0,0,1
4624,4624,0,0,0
4625,4625,0,0,1
4626,4626,0,0,1
4627,4627,0,0,1
4628,4628,0,0,1
4629,4629,0,0,1
4630,4630,0,0,1
4631,4631,0,0,1
4632,4632,0,0,0
4633,4633,0,0,1
4634,4634,0,0,1
4635,4635,0,0,1
4636,4636,0,0,1
4637,4637,0,0,0
4638,4638,0,0,0
4639,4639,0,0,1
4640,4640,0,0,1
4641,4641,0,0,1
4642,4642,0,0,1
4643,4643,0,0,0
4644,4644,0,0,1
4645,4645,0,0,0
4646,4646,0,0,1
4647,4647,0,0,0
4648,4648,0,0,1
4649,4649,0,0,0
4650,4650,0,0,1
4651,4651,0,0,1
4652,4652,0,0,1
4653,4653,0,0,1
4654,4654,0,0,1
4655,4655,0,0,1
4656,4656,0,0,1
4657,4657,0,0,1
4658,4658,0,0,0
4659,4659,0,0,0
4660,4660,0,0,1
4661,4661,0,0,1
4662,4662,0,0,1
4663,4663,0,0,1
4664,4664,0,0,1
4665,4665,0,0,1
4666,4666,0,0,1
4667,4667,0,0,1
4668,4668,0,0,0
4669,4669,0,0,0
4670,4670,0,0,1
4671,4671,0,0,0
4672,4672,0,0,0
4673,4673,0,0,1
4674,4674,0,0,1
4675,4675,0,0,1
4676,4676,0,0,1
4677,4677,0,0,1
4678,4678,0,0,1
4679,4679,0,0,0
4680,4680,0,0,1
4681,4681,0,0,1
4682,4682,0,0,1
4683,4683,0,0,1
4684,4684,0,0,1
4685,4685,0,0,1
4686,4686,0,0,1
4687,4687,0,0,1
4688,4688,0,0,1
4689,4689,0,0,1
4690,4690,0,0,1
4691,4691,0,0,1
4692,4692,0,0,1
4693,4693,0,0,1
4694,4694,0,0,0
4695,4695,0,0,1
4696,4696,0,0,1
4697,4697,0,0,1
4698,4698,0,0,1
4699,4699,0,0,1
4700,4700,0,0,1
4701,4701,0,0,1
4702,4702,0,0,1
4703,4703,0,0,1
4704,4704,0,0,0
4705,4705,0,0,1
4706,4706,0,0,1
4707,4707,0,0,1
4708,4708,0,0,0
4709,4709,0,0,1
4710,4710,0,0,0
4711,4711,0,0,1
4712,4712,0,0,1
4713,4713,0,0,1
4714,4714,0,0,1
4715,4715,0,0,1
4716,4716,0,0,1
4717,4717,0,0,1
4718,4718,0,0,1
4719,4719,0,0,1
4720,4720,0,0,1
4721,4721,0,0,0
4722,4722,0,0,0
4723,4723,0,0,0
4724,4724,0,0,1
4725,4725,0,0,1
4726,4726,0,0,1
4727,4727,0,0,0
4728,4728,0,0,1
4729,4729,0,0,1
4730,4730,0,0,0
4731,4731,0,0,1
4732,4732,0,0,1
4733,4733,0,0,1
4734,4734,0,0,1
4735,4735,0,0,1
4736,4736,0,0,1
4737,4737,0,0,1
4738,4738,0,0,1
4739,4739,0,0,1
4740,4740,0,0,0
4741,4741,0,0,1
4742,4742,0,0,1
4743,4743,0,0,1
4744,4744,0,0,1
4745,4745,0,0,1
4746,4746,0,0,1
4747,4747,0,0,1
4748,4748,0,0,1
4749,4749,0,0,1
4750,4750,0,0,1
4751,4751,0,0,1
4752,4752,0,0,1
4753,4753,0,0,1
4754,4754,0,0,0
4755,4755,0,0,1
4756,4756,0,0,1
4757,4757,0,0,1
4758,4758,0,0,0
4759,4759,0,0,1
4760,4760,0,0,1
4761,4761,0,0,1
4762,4762,0,0,0
4763,4763,0,0,1
4764,4764,0,0,1
4765,4765,0,0,1
4766,4766,0,0,1
4767,4767,0,0,1
4768,4768,0,0,1
4769,4769,0,0,1
4770,4770,0,0,0
4771,4771,0,0,1
4772,4772,0,0,1
4773,4773,0,0,1
4774,4774,0,0,1
4775,4775,0,0,1
4776,4776,0,0,0
4777,4777,0,0,0
4778,4778,0,0,1
4779,4779,0,0,1
4780,4780,0,0,1
4781,4781,0,0,1
4782,4782,0,0,0
4783,4783,0,0,1
4784,4784,0,0,0
4785,4785,0,0,1
4786,4786,0,0,1
4787,4787,0,0,1
4788,4788,0,0,1
4789,4789,0,0,0
4790,4790,0,0,0
4791,4791,0,0,1
4792,4792,0,0,1
4793,4793,0,0,1
4794,4794,0,0,1
4795,4795,0,0,1
4796,4796,0,0,1
4797,4797,0,0,1
4798,4798,0,0,1
4799,4799,0,0,1
4800,4800,0,0,1
4801,4801,0,0,0
4802,4802,0,0,0
4803,4803,0,0,1
4804,4804,0,0,1
4805,4805,0,0,1
4806,4806,0,0,1
4807,4807,0,0,1
4808,4808,0,0,1
4809,4809,0,0,1
4810,4810,0,0,1
4811,4811,0,0,1
4812,4812,0,0,0
4813,4813,0,0,0
4814,4814,0,0,1
4815,4815,0,0,1
4816,4816,0,0,1
4817,4817,0,0,0
4818,4818,0,0,1
4819,4819,0,0,0
4820,4820,0,0,1
4821,4821,0,0,1
4822,4822,0,0,1
4823,4823,0,0,1
4824,4824,0,0,1
4825,4825,0,0,0
4826,4826,0,0,0
4827,4827,0,0,1
4828,4828,0,0,0
4829,4829,0,0,1
4830,4830,0,0,1
4831,4831,0,0,1
4832,4832,0,0,1
4833,4833,0,0,0
4834,4834,0,0,1
4835,4835,0,0,1
4836,4836,0,0,1
4837,4837,0,0,1
4838,4838,0,0,1
4839,4839,0,0,1
4840,4840,0,0,1
4841,4841,0,0,1
4842,4842,0,0,0
4843,4843,0,0,0
4844,4844,0,0,0
4845,4845,0,0,1
4846,4846,0,0,1
4847,4847,0,0,1
4848,4848,0,0,1
4849,4849,0,0,1
4850,4850,0,0,0
4851,4851,0,0,1
4852,4852,0,0,1
4853,4853,0,0,1
4854,4854,0,0,1
4855,4855,0,0,1
4856,4856,0,0,1
4857,4857,0,0,1
4858,4858,0,0,1
4859,4859,0,0,0
4860,4860,0,0,1
4861,4861,0,0,1
4862,4862,0,0,1
4863,4863,0,0,1
4864,4864,0,0,1
4865,4865,0,0,1
4866,4866,0,0,1
4867,4867,0,0,1
4868,4868,0,0,1
4869,4869,0,0,1
4870,4870,0,0,1
4871,4871,0,0,1
4872,4872,0,0,1
4873,4873,0,0,0
4874,4874,0,0,1
4875,4875,0,0,1
4876,4876,0,0,1
4877,4877,0,0,1
4878,4878,0,0,1
4879,4879,0,0,1
4880,4880,0,0,1
4881,4881,0,0,1
4882,4882,0,0,1
4883,4883,0,0,1
4884,4884,0,0,0
4885,4885,0,0,1
4886,4886,0,0,1
4887,4887,0,0,1
4888,4888,0,0,0
4889,4889,0,0,0
4890,4890,0,0,1
4891,4891,0,0,1
4892,4892,0,0,1
4893,4893,0,0,1
4894,4894,0,0,1
4895,4895,0,0,1
4896,4896,0,0,0
4897,4897,0,0,1
4898,4898,0,0,1
4899,4899,0,0,1
4900,4900,0,0,1
4901,4901,0,0,1
4902,4902,0,0,1
4903,4903,0,0,1
4904,4904,0,0,0
4905,4905,0,0,1
4906,4906,0,0,1
4907,4907,0,0,1
4908,4908,0,0,1
4909,4909,0,0,1
4910,4910,0,0,1
4911,4911,0,0,1
4912,4912,0,0,1
4913,4913,0,0,1
4914,4914,0,0,1
4915,4915,0,0,1
4916,4916,0,0,1
4917,4917,0,0,1
4918,4918,0,0,1
4919,4919,0,0,1
4920,4920,0,0,0
4921,4921,0,0,1
4922,4922,0,0,1
4923,4923,0,0,0
4924,4924,0,0,1
4925,4925,0,0,1
4926,4926,0,0,1
4927,4927,0,0,1
4928,4928,0,0,1
4929,4929,0,0,1
4930,4930,0,0,1
4931,4931,0,0,0
4932,4932,0,0,1
4933,4933,0,0,0
4934,4934,0,0,1
4935,4935,0,0,1
4936,4936,0,0,1
4937,4937,0,0,1
4938,4938,0,0,1
4939,4939,0,0,1
4940,4940,0,0,1
4941,4941,0,0,1
4942,4942,0,0,1
4943,4943,0,0,1
4944,4944,0,0,1
4945,4945,0,0,0
4946,4946,0,0,1
4947,4947,0,0,0
4948,4948,0,0,1
4949,4949,0,0,1
4950,4950,0,0,0
4951,4951,0,0,1
4952,4952,0,0,1
4953,4953,0,0,1
4954,4954,0,0,1
4955,4955,0,0,1
4956,4956,0,0,1
4957,4957,0,0,1
4958,4958,0,0,1
4959,4959,0,0,1
4960,4960,0,0,1
4961,4961,0,0,1
4962,4962,0,0,1
4963,4963,0,0,1
4964,4964,0,0,1
4965,4965,0,0,1
4966,4966,0,0,1
4967,4967,0,0,1
4968,4968,0,0,0
4969,4969,0,0,1
4970,4970,0,0,1
4971,4971,0,0,1
4972,4972,0,0,1
4973,4973,0,0,1
4974,4974,0,0,1
4975,4975,0,0,1
4976,4976,0,0,1
4977,4977,0,0,1
4978,4978,0,0,0
4979,4979,0,0,1
4980,4980,0,0,0
4981,4981,0,0,1
4982,4982,0,0,0
4983,4983,0,0,0
4984,4984,0,0,0
4985,4985,0,0,0
4986,4986,0,0,0
4987,4987,0,0,0
4988,4988,0,0,1
4989,4989,0,0,0
4990,4990,0,0,1
4991,4991,0,0,0
4992,4992,0,0,1
4993,4993,0,0,0
4994,4994,0,0,0
4995,4995,0,0,1
4996,4996,0,0,1
4997,4997,0,0,1
4998,4998,0,0,0
4999,4999,0,0,1
5000,5000,0,0,0
5001,5001,0,0,1
5002,5002,0,0,0
5003,5003,0,0,1
5004,5004,0,0,1
5005,5005,0,0,0
5006,5006,0,0,1
5007,5007,0,0,1
5008,5008,0,0,1
5009,5009,0,0,0
5010,5010,0,0,0
5011,5011,0,0,1
5012,5012,0,0,1
5013,5013,0,0,1
5014,5014,0,0,1
5015,5015,0,0,1
5016,5016,0,0,1
5017,5017,0,0,0
5018,5018,0,0,0
5019,5019,0,0,1
5020,5020,0,0,1
5021,5021,0,0,1
5022,5022,0,0,0
5023,5023,0,0,1
5024,5024,0,0,1
5025,5025,0,0,1
5026,5026,0,0,0
5027,5027,0,0,0
5028,5028,0,0,1
5029,5029,0,0,1
5030,5030,0,0,1
5031,5031,0,0,1
5032,5032,0,0,1
5033,5033,0,0,0
5034,5034,0,0,1
5035,5035,0,0,1
5036,5036,0,0,0
5037,5037,0,0,1
5038,5038,0,0,1
5039,5039,0,0,0
5040,5040,0,0,0
5041,5041,0,0,1
5042,5042,0,0,1
5043,5043,0,0,1
5044,5044,0,0,0
5045,5045,0,0,0
5046,5046,0,0,0
5047,5047,0,0,0
5048,5048,0,0,1
5049,5049,0,0,0
5050,5050,0,0,1
5051,5051,0,0,0
5052,5052,0,0,1
5053,5053,0,0,1
5054,5054,0,0,0
5055,5055,0,0,1
5056,5056,0,0,1
5057,5057,0,0,0
5058,5058,0,0,0
5059,5059,0,0,0
5060,5060,0,0,1
5061,5061,0,0,0
5062,5062,0,0,1
5063,5063,0,0,0
5064,5064,0,0,0
5065,5065,0,0,0
5066,5066,0,0,0
5067,5067,0,0,1
5068,5068,0,0,0
5069,5069,0,0,1
5070,5070,0,0,1
5071,5071,0,0,0
5072,5072,0,0,0
5073,5073,0,0,1
5074,5074,0,0,1
5075,5075,0,0,1
5076,5076,0,0,0
5077,5077,0,0,1
5078,5078,0,0,1
5079,5079,0,0,0
5080,5080,0,0,0
5081,5081,0,0,0
5082,5082,0,0,0
5083,5083,0,0,0
5084,5084,0,0,0
5085,5085,0,0,0
5086,5086,0,0,0
5087,5087,0,0,0
5088,5088,0,0,0
5089,5089,0,0,0
5090,5090,0,0,0
5091,5091,0,0,0
5092,5092,0,0,0
5093,5093,0,0,0
5094,5094,0,0,0
5095,5095,0,0,1
5096,5096,0,0,0
5097,5097,0,0,0
5098,5098,0,0,1
5099,5099,0,0,1
5100,5100,0,0,1
5101,5101,0,0,1
5102,5102,0,0,1
5103,5103,0,0,0
5104,5104,0,0,1
5105,5105,0,0,0
5106,5106,0,0,1
5107,5107,0,0,1
5108,5108,0,0,0
5109,5109,0,0,1
5110,5110,0,0,0
5111,5111,0,0,1
5112,5112,0,0,0
5113,5113,0,0,1
5114,5114,0,0,0
5115,5115,0,0,0
5116,5116,0,0,1
